_key,username,location,postcount,likes,keyword,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
48,20733,20733,482.0,0.0,0.9997767712920904,,,,,,,,,,,
49,19a53,,16.0,2.0,0.951548382639885,,,,,,,,,,,
50,01949B,,14.0,0.0,0.8836959823966026,,,,,,,,,,,
51,800801,,19.0,1.0,0.8997047618031502,,,,,,,,,,,
52,_linlef,,2842.0,9351.0,1.0174293089658022,,,,,,,,,,,
53,wuwalida,,9.0,8.0,1.08318130671978,,,,,,,,,,,
54,Ages_Emporium,,14168.0,56514.0,1.0241008829325438,,,,,,,,,,,
55,charlotteauman1,,1868.0,4582.0,1.0914195626974106,,,,,,,,,,,
56,f10944,,9.0,0.0,0.9620149470865726,,,,,,,,,,,
57,DA6b0,,3.0,5.0,1.0046362206339836,,,,,,,,,,,
58,C2482,,3.0,0.0,0.8512874394655228,,,,,,,,,,,
59,73553,73553,389.0,0.0,0.9985054135322571,,,,,,,,,,,
60,dabc4,,1.0,0.0,1.0285008773207664,,,,,,,,,,,
61,0ff10,,4.0,0.0,0.9883781392127275,,,,,,,,,,,
62,1Aa00,,28438.0,0.0,0.9716399386525154,,,,,,,,,,,
63,ff0c1,الله وأكبر,6125.0,1.0,1.0540032871067524,,,,,,,,,,,
64,28b93,,7.0,6.0,0.7530497312545776,,,,,,,,,,,
65,46550,46550,362.0,0.0,0.9849634636193514,,,,,,,,,,,
66,53716,53716,2151.0,0.0,1.0395637303590775,,,,,,,,,,,
67,B4FF,,2.0,1.0,0.95454977825284,,,,,,,,,,,
68,E444,,2.0,0.0,0.0,,,,,,,,,,,
69,86A5,,2.0,0.0,0.9739264138042927,,,,,,,,,,,
70,a78b,,3.0,0.0,1.0169045105576515,,,,,,,,,,,
71,5def,Nigeria west africa,15.0,0.0,1.01015992090106,,,,,,,,,,,
72,3376,,4.0,1.0,0.9994911216199398,,,,,,,,,,,
73,9619,,1.0,0.0,1.0027257464826107,,,,,,,,,,,
74,0A06,,6171.0,8442.0,0.8743348568677902,,,,,,,,,,,
75,2016,The World,6.0,4.0,0.889547660946846,,,,,,,,,,,
76,6366,,1.0,0.0,0.9622504860162735,,,,,,,,,,,
77,2a4c,,7.0,27.0,0.8864536434412003,,,,,,,,,,,
78,9600,"Hebden Bridge, England",35928.0,7647.0,0.8230719864368439,,,,,,,,,,,
79,e3eA,,5.0,0.0,0.0,,,,,,,,,,,
80,8816,,2.0,0.0,0.9115774258971214,,,,,,,,,,,
81,2225,,17.0,0.0,0.9488062150776386,,,,,,,,,,,
82,c7a1,Canada,24.0,4.0,1.0896768048405647,,,,,,,,,,,
83,adad,,46.0,1.0,1.0121391769498587,,,,,,,,,,,
84,86A5,,2.0,0.0,0.9739264138042927,,,,,,,,,,,
85,EA4A,,2.0,0.0,1.099868893623352,,,,,,,,,,,
86,09de,,1.0,0.0,0.9905232675373554,,,,,,,,,,,
87,be1e,,289.0,6.0,0.9905232675373554,,,,,,,,,,,
88,de44,,2.0,0.0,1.055484589189291,,,,,,,,,,,
89,0ed1,Kuwait,318.0,681.0,1.0153889581561089,,,,,,,,,,,
90,6371,,2.0,0.0,0.0,,,,,,,,,,,
91,4D18,"ÜT: -6.164094,106.634322",9.0,0.0,1.0521898567676544,,,,,,,,,,,
92,C602,,11.0,1.0,0.9896160792559385,,,,,,,,,,,
93,eb33,"Pearland, TX",1306.0,2257.0,0.9902247972786427,,,,,,,,,,,
94,0ac0,"Dallas, TX",1.0,0.0,0.0,,,,,,,,,,,
95,Daa2,,4.0,0.0,0.0,,,,,,,,,,,
96,0dd2,,3.0,0.0,0.9381696246564388,,,,,,,,,,,
97,7251,TOKYOときどきTOYAMA,6306.0,581.0,1.0662049651145935,,,,,,,,,,,
98,556a,,60.0,12.0,0.9730554819107056,,,,,,,,,,,
99,3fca,Universidad Zamorano,3.0,0.0,0.0,,,,,,,,,,,
100,Dominic,,,,1.174168884754181,,,,,,,,,,,
101,七七,,,,1.0883940905332565,,,,,,,,,,,
102,leshu,,5.0,10.0,1.080703005194664,,,,,,,,,,,
103,iii,,1.0,2.0,0.9194174557924271,,,,,,,,,,,
104,N_N,,,,0.9811595007777214,,,,,,,,,,,
105,学习之星黄迪晨,,,,1.1107655614614487,,,,,,,,,,,
106,metabeing,,3.0,6.0,0.9896160792559385,,,,,,,,,,,
107,excalibur,,,,0.9541482515633106,,,,,,,,,,,
108,Gllaucus,,,,0.0,,,,,,,,,,,
109,jflam,,,,1.0035417880862951,,,,,,,,,,,
110,Nathan,,,,1.0097989961504936,,,,,,,,,,,
111,guluglu,,,,0.0,,,,,,,,,,,
112,蓝红水,,,,0.0,,,,,,,,,,,
113,Weeknd,,,,0.9617349728941917,,,,,,,,,,,
114,Alicia,,,,0.9276446253061295,,,,,,,,,,,
115,Afirmiana,,1.0,2.0,0.0,,,,,,,,,,,
116,Shirley,,,,1.0024046823382378,,,,,,,,,,,
117,盐焗土豆_,,2.0,4.0,0.9913492687046528,,,,,,,,,,,
118,shrimp,,1.0,2.0,1.0099414065480232,,,,,,,,,,,
119,前锦似海,,1.0,2.0,0.0,,,,,,,,,,,
120,panlis,,,,1.0459313280880451,,,,,,,,,,,
121,6F9,"Bilbao, España",5430.0,4268224551293.0,0.0,,,,,,,,,,,
122,830,,2.0,0.0,1.062194176018238,,,,,,,,,,,
123,A4A,,11.0,14.0,1.0038658482953906,,,,,,,,,,,
124,1a0,Brisbane,2977.0,16974.0,0.98000917583704,,,,,,,,,,,
125,bdf,"California, USA",2875.0,7956.0,0.8802295923233032,,,,,,,,,,,
126,e36,,2.0,1.0,0.9932821188122034,,,,,,,,,,,
127,7FE,,4318.0,1560.0,0.7530497312545776,,,,,,,,,,,
128,5aa,,2.0,0.0,1.0896768048405647,,,,,,,,,,,
129,F0B,,108.0,19.0,0.915475070476532,,,,,,,,,,,
130,134,,1.0,0.0,0.0,,,,,,,,,,,
131,894,osaka,11768.0,40082.0,1.02244733273983,,,,,,,,,,,
132,223,,1.0,4518.0,0.8298244774341583,,,,,,,,,,,
133,130,,1115.0,2311.0,1.0466745346784592,,,,,,,,,,,
134,049,,38.0,2.0,1.075557380914688,,,,,,,,,,,
135,6dd,"Colorado, USA",1.0,0.0,1.1795650869607925,,,,,,,,,,,
136,AB3,,2.0,0.0,1.0154992751777172,,,,,,,,,,,
